time,actual_load,predicted_load_histgb,error_histgb
2018-04-25 14:00:00+00:00,30166.0,30030.114363586632,135.88563641336805
2018-04-25 15:00:00+00:00,29606.0,29993.522641442793,-387.5226414427925
2018-04-25 16:00:00+00:00,29691.0,29804.78356181478,-113.78356181478011
2018-04-25 17:00:00+00:00,30551.0,30419.833677316863,131.16632268313697
2018-04-25 18:00:00+00:00,31779.0,31452.437274017997,326.56272598200303
2018-04-25 19:00:00+00:00,29529.0,29937.74598882068,-408.7459888206795
2018-04-25 20:00:00+00:00,27130.0,26989.55462390967,140.44537609033068
2018-04-25 21:00:00+00:00,25473.0,25568.719531329563,-95.71953132956332
2018-04-25 22:00:00+00:00,23963.0,23998.858998722862,-35.85899872286245
2018-04-25 23:00:00+00:00,23040.0,22981.193673283935,58.80632671606509
2018-04-26 00:00:00+00:00,22718.0,22525.517053028605,192.482946971395
2018-04-26 01:00:00+00:00,22643.0,22596.847021889,46.152978111000266
2018-04-26 02:00:00+00:00,22961.0,22882.97487549698,78.02512450301947
2018-04-26 03:00:00+00:00,25108.0,24480.21459753184,627.7854024681583
2018-04-26 04:00:00+00:00,27717.0,28005.195121975947,-288.1951219759467
2018-04-26 05:00:00+00:00,29903.0,29590.108686370215,312.89131362978515
2018-04-26 06:00:00+00:00,31186.0,31146.51500722551,39.48499277449082
2018-04-26 07:00:00+00:00,31427.0,31782.877194421366,-355.87719442136586
2018-04-26 08:00:00+00:00,31629.0,31696.801245495437,-67.80124549543689
2018-04-26 09:00:00+00:00,31931.0,31687.186675020577,243.81332497942276
2018-04-26 10:00:00+00:00,31844.0,31955.809647166672,-111.80964716667222
2018-04-26 11:00:00+00:00,30834.0,31062.428937996756,-228.42893799675585
2018-04-26 12:00:00+00:00,30329.0,30014.36225810231,314.63774189769174
2018-04-26 13:00:00+00:00,30047.0,29936.303941056693,110.69605894330743
2018-04-26 14:00:00+00:00,29787.0,29834.58497188199,-47.584971881991805
2018-04-26 15:00:00+00:00,29376.0,29640.258138204434,-264.25813820443364
2018-04-26 16:00:00+00:00,29149.0,29600.98397705438,-451.9839770543804
2018-04-26 17:00:00+00:00,29777.0,29923.340941275103,-146.34094127510252
2018-04-26 18:00:00+00:00,31423.0,31010.61516669336,412.38483330664167
2018-04-26 19:00:00+00:00,29650.0,29903.919224999812,-253.9192249998123
2018-04-26 20:00:00+00:00,27208.0,27303.033213268212,-95.03321326821242
2018-04-26 21:00:00+00:00,25765.0,25634.37773723783,130.62226276216825
2018-04-26 22:00:00+00:00,24124.0,24296.710899051934,-172.71089905193367
2018-04-26 23:00:00+00:00,23130.0,23025.397826420503,104.6021735794966
2018-04-27 00:00:00+00:00,22873.0,22608.973727529872,264.0262724701279
2018-04-27 01:00:00+00:00,22679.0,22673.72375862369,5.276241376308462
2018-04-27 02:00:00+00:00,23110.0,23079.47032846454,30.529671535459784
2018-04-27 03:00:00+00:00,25219.0,24746.851997568338,472.14800243166246
2018-04-27 04:00:00+00:00,27775.0,28111.953399528193,-336.9533995281927
2018-04-27 05:00:00+00:00,29840.0,29743.449461293523,96.5505387064768
2018-04-27 06:00:00+00:00,30991.0,30969.677631125545,21.322368874454696
2018-04-27 07:00:00+00:00,31475.0,31596.848006715674,-121.84800671567427
2018-04-27 08:00:00+00:00,31899.0,31702.850810125234,196.1491898747663
2018-04-27 09:00:00+00:00,32063.0,32011.98363171368,51.01636828632036
2018-04-27 10:00:00+00:00,31748.0,32056.09979446512,-308.0997944651208
2018-04-27 11:00:00+00:00,30729.0,30884.636804817656,-155.6368048176555
2018-04-27 12:00:00+00:00,29975.0,29973.216520335172,1.7834796648276097
2018-04-27 13:00:00+00:00,29598.0,29732.17439135422,-134.17439135421955
2018-04-27 14:00:00+00:00,29358.0,29368.039972923627,-10.03997292362692
2018-04-27 15:00:00+00:00,28865.0,29161.754553157432,-296.7545531574324
2018-04-27 16:00:00+00:00,28684.0,29167.377757152386,-483.37775715238604
2018-04-27 17:00:00+00:00,29059.0,29293.197928719,-234.19792871900063
2018-04-27 18:00:00+00:00,30450.0,30027.71116616299,422.2888338370103
2018-04-27 19:00:00+00:00,28940.0,30008.022133406008,-1068.022133406008
2018-04-27 20:00:00+00:00,26927.0,26772.359249740006,154.6407502599941
2018-04-27 21:00:00+00:00,25505.0,25564.67961596293,-59.67961596293026
2018-04-27 22:00:00+00:00,23912.0,24165.439503881396,-253.43950388139638
2018-04-27 23:00:00+00:00,22710.0,22979.71501170626,-269.71501170625925
2018-04-28 00:00:00+00:00,22195.0,22102.73464980126,92.26535019874063
2018-04-28 01:00:00+00:00,21763.0,21814.884025895306,-51.88402589530597
2018-04-28 02:00:00+00:00,21609.0,21750.544341263845,-141.54434126384513
2018-04-28 03:00:00+00:00,21846.0,21958.16212022731,-112.16212022730906
2018-04-28 04:00:00+00:00,22297.0,22419.067002241165,-122.06700224116503
2018-04-28 05:00:00+00:00,24017.0,23249.87327555915,767.1267244408482
2018-04-28 06:00:00+00:00,26391.0,25975.33407511503,415.66592488496826
2018-04-28 07:00:00+00:00,27728.0,28129.64375207446,-401.64375207445846
2018-04-28 08:00:00+00:00,28241.0,28438.727845351128,-197.72784535112805
2018-04-28 09:00:00+00:00,28117.0,28237.625019092175,-120.62501909217463
2018-04-28 10:00:00+00:00,28177.0,27985.41309996047,191.5869000395287
2018-04-28 11:00:00+00:00,27408.0,27665.45199385789,-257.45199385788874
2018-04-28 12:00:00+00:00,26196.0,26417.38914707739,-221.38914707738877
2018-04-28 13:00:00+00:00,25406.0,25146.913891866876,259.08610813312407
2018-04-28 14:00:00+00:00,24930.0,25056.648041303444,-126.64804130344419
2018-04-28 15:00:00+00:00,24626.0,24749.193413545217,-123.19341354521748
2018-04-28 16:00:00+00:00,24928.0,25156.16127739771,-228.16127739771036
2018-04-28 17:00:00+00:00,25729.0,26077.359632620315,-348.3596326203151
2018-04-28 18:00:00+00:00,27842.0,27534.995435493558,307.00456450644197
2018-04-28 19:00:00+00:00,26778.0,27208.674839662148,-430.67483966214786
2018-04-28 20:00:00+00:00,25223.0,25272.611724622668,-49.61172462266768
2018-04-28 21:00:00+00:00,23517.0,23937.137295006865,-420.1372950068653
2018-04-28 22:00:00+00:00,21900.0,22254.151492788144,-354.1514927881435
2018-04-28 23:00:00+00:00,20783.0,20937.26042068417,-154.26042068417155
2018-04-29 00:00:00+00:00,20296.0,20397.221783166435,-101.22178316643476
2018-04-29 01:00:00+00:00,20010.0,20044.679068223584,-34.67906822358418
2018-04-29 02:00:00+00:00,19893.0,19915.77315422052,-22.773154220518336
2018-04-29 03:00:00+00:00,20081.0,20114.39266918238,-33.392669182379905
2018-04-29 04:00:00+00:00,19980.0,20170.32837791733,-190.3283779173289
2018-04-29 05:00:00+00:00,21000.0,20322.185399577742,677.8146004222581
2018-04-29 06:00:00+00:00,23115.0,22264.39061575822,850.6093842417795
2018-04-29 07:00:00+00:00,24574.0,24591.984291804514,-17.984291804514214
2018-04-29 08:00:00+00:00,25404.0,25907.972369969575,-503.9723699695751
2018-04-29 09:00:00+00:00,25658.0,25768.48710214048,-110.48710214047969
2018-04-29 10:00:00+00:00,25858.0,25654.901905234925,203.09809476507507
2018-04-29 11:00:00+00:00,25477.0,25708.872369217344,-231.87236921734439
2018-04-29 12:00:00+00:00,24090.0,24617.787733590892,-527.7877335908925
2018-04-29 13:00:00+00:00,23310.0,23272.456588581157,37.54341141884288
2018-04-29 14:00:00+00:00,22916.0,23001.57181571667,-85.57181571667024
2018-04-29 15:00:00+00:00,22834.0,22847.088280365737,-13.088280365736864
2018-04-29 16:00:00+00:00,23212.0,23404.995941533816,-192.99594153381622
2018-04-29 17:00:00+00:00,24495.0,24577.48632876367,-82.48632876366901
2018-04-29 18:00:00+00:00,27114.0,26754.994689163796,359.00531083620444
2018-04-29 19:00:00+00:00,26708.0,27136.30775232258,-428.3077523225802
2018-04-29 20:00:00+00:00,25007.0,25399.607774871165,-392.607774871165
2018-04-29 21:00:00+00:00,23209.0,23877.14632293918,-668.1463229391811
2018-04-29 22:00:00+00:00,21702.0,22076.34074262868,-374.34074262867944
2018-04-29 23:00:00+00:00,20684.0,21005.863133504914,-321.863133504914
2018-04-30 00:00:00+00:00,20235.0,20192.222953691362,42.77704630863809
2018-04-30 01:00:00+00:00,20057.0,20249.01751451484,-192.0175145148387
2018-04-30 02:00:00+00:00,20504.0,20484.630880824618,19.369119175382366
2018-04-30 03:00:00+00:00,22330.0,21574.351515353857,755.6484846461426
2018-04-30 04:00:00+00:00,23951.0,24748.98824295932,-797.9882429593199
2018-04-30 05:00:00+00:00,26140.0,26574.434482056244,-434.4344820562437
2018-04-30 06:00:00+00:00,28161.0,28044.298930078778,116.70106992122237
2018-04-30 07:00:00+00:00,28900.0,29276.55961737553,-376.55961737552934
2018-04-30 08:00:00+00:00,29116.0,29665.838137136874,-549.8381371368741
2018-04-30 09:00:00+00:00,29353.0,28984.380325893057,368.6196741069434
2018-04-30 10:00:00+00:00,29558.0,29063.72303436639,494.2769656336095
2018-04-30 11:00:00+00:00,28945.0,29131.943317860667,-186.94331786066687
2018-04-30 12:00:00+00:00,27862.0,28190.82083326293,-328.8208332629292
2018-04-30 13:00:00+00:00,27369.0,27109.984056070814,259.0159439291856
2018-04-30 14:00:00+00:00,27001.0,27043.566661086887,-42.5666610868866
2018-04-30 15:00:00+00:00,26600.0,27258.66464971657,-658.6646497165711
2018-04-30 16:00:00+00:00,26537.0,27380.190980627045,-843.1909806270451
2018-04-30 17:00:00+00:00,27294.0,27693.615733409322,-399.6157334093223
2018-04-30 18:00:00+00:00,29377.0,28504.26769882896,872.7323011710396
2018-04-30 19:00:00+00:00,27982.0,29040.993690780408,-1058.9936907804076
2018-04-30 20:00:00+00:00,25704.0,26416.534971887635,-712.534971887635
2018-04-30 21:00:00+00:00,26733.0,24487.627139183853,2245.3728608161473
2018-04-30 22:00:00+00:00,24878.0,25312.15205715155,-434.15205715155025
2018-04-30 23:00:00+00:00,23584.0,23626.20450194984,-42.20450194984005
2018-05-01 00:00:00+00:00,23014.0,23030.703502826596,-16.703502826596377
2018-05-01 01:00:00+00:00,22802.0,22978.482200776398,-176.4822007763978
2018-05-01 02:00:00+00:00,23141.0,23255.098577194094,-114.0985771940941
2018-05-01 03:00:00+00:00,24878.0,24837.51789432415,40.48210567584829
2018-05-01 04:00:00+00:00,27954.0,27853.847393014807,100.15260698519342
2018-05-01 05:00:00+00:00,29972.0,30329.49516679595,-357.49516679595035
2018-05-01 06:00:00+00:00,31666.0,31206.147438238808,459.8525617611922
2018-05-01 07:00:00+00:00,32685.0,32411.430693804876,273.5693061951242
2018-05-01 08:00:00+00:00,32938.0,32973.57821081353,-35.57821081353177
2018-05-01 09:00:00+00:00,32688.0,32966.41810974829,-278.41810974828695
2018-05-01 10:00:00+00:00,32605.0,32459.501984565206,145.49801543479407
2018-05-01 11:00:00+00:00,31278.0,31987.80673485266,-709.8067348526602
2018-05-01 12:00:00+00:00,30103.0,30341.721666065812,-238.72166606581231
2018-05-01 13:00:00+00:00,29527.0,29722.502899110954,-195.50289911095388
2018-05-01 14:00:00+00:00,29577.0,29260.69550396178,316.30449603822126
2018-05-01 15:00:00+00:00,30530.0,29892.31669304301,637.6833069569911
2018-05-01 16:00:00+00:00,30552.0,31257.170085668437,-705.1700856684365
2018-05-01 17:00:00+00:00,30691.0,31238.784321215528,-547.7843212155276
2018-05-01 18:00:00+00:00,30420.0,31261.519872026758,-841.5198720267581
2018-05-01 19:00:00+00:00,28961.0,29675.070504363204,-714.0705043632042
2018-05-01 20:00:00+00:00,27068.0,27042.443213209925,25.55678679007542
2018-05-01 21:00:00+00:00,27141.0,25572.000824005954,1568.9991759940458
2018-05-01 22:00:00+00:00,25150.0,25405.043585619693,-255.04358561969275
2018-05-01 23:00:00+00:00,23959.0,23872.282822526504,86.71717747349612
2018-05-02 00:00:00+00:00,23602.0,23354.253535911557,247.74646408844274
2018-05-02 01:00:00+00:00,23523.0,23359.99527048498,163.0047295150216
2018-05-02 02:00:00+00:00,24433.0,23736.612941007024,696.3870589929757
2018-05-02 03:00:00+00:00,27734.0,26031.071519155692,1702.928480844308
2018-05-02 04:00:00+00:00,32930.0,30114.06127276364,2815.93872723636
2018-05-02 05:00:00+00:00,36421.0,35391.03336452931,1029.9666354706933
2018-05-02 06:00:00+00:00,38380.0,37013.54973870862,1366.4502612913784
2018-05-02 07:00:00+00:00,39310.0,38302.757627402774,1007.2423725972258
2018-05-02 08:00:00+00:00,39372.0,38897.818739108545,474.18126089145517
2018-05-02 09:00:00+00:00,38823.0,38898.30254868146,-75.30254868145857
2018-05-02 10:00:00+00:00,38987.0,38229.02523310029,757.9747668997079
2018-05-02 11:00:00+00:00,37353.0,38712.56366320423,-1359.5636632042297
2018-05-02 12:00:00+00:00,37003.0,36565.62536234551,437.37463765448774
2018-05-02 13:00:00+00:00,37051.0,36574.715734595586,476.2842654044143
2018-05-02 14:00:00+00:00,37064.0,37082.591816044485,-18.591816044485313
2018-05-02 15:00:00+00:00,37525.0,37175.35940731863,349.6405926813677
2018-05-02 16:00:00+00:00,39542.0,37519.11803797645,2022.8819620235518
2018-05-02 17:00:00+00:00,40068.0,39209.50850942202,858.4914905779806
2018-05-02 18:00:00+00:00,38954.0,38800.79541979494,153.2045802050634
2018-05-02 19:00:00+00:00,35865.0,37370.89398864515,-1505.893988645148
2018-05-02 20:00:00+00:00,32174.0,32343.97419619537,-169.9741961953696
2018-05-02 21:00:00+00:00,25638.0,27094.688099769883,-1456.6880997698827
2018-05-02 22:00:00+00:00,23896.0,24190.004883610116,-294.00488361011594
2018-05-02 23:00:00+00:00,22647.0,22973.791129646477,-326.7911296464772
2018-05-03 00:00:00+00:00,22360.0,22192.516611536732,167.48338846326806
2018-05-03 01:00:00+00:00,22442.0,21971.208638269527,470.791361730473
2018-05-03 02:00:00+00:00,23273.0,22783.074389781745,489.9256102182553
2018-05-03 03:00:00+00:00,26621.0,25190.724630964654,1430.2753690353456
2018-05-03 04:00:00+00:00,31183.0,29499.541413566978,1683.458586433022
2018-05-03 05:00:00+00:00,34231.0,33877.49139635444,353.5086036455614
2018-05-03 06:00:00+00:00,35881.0,35237.621471579005,643.3785284209953
2018-05-03 07:00:00+00:00,36663.0,36576.306503649335,86.69349635066465
2018-05-03 08:00:00+00:00,36749.0,36851.584990274234,-102.58499027423386
2018-05-03 09:00:00+00:00,36215.0,36475.95871244068,-260.9587124406826
2018-05-03 10:00:00+00:00,36104.0,35864.70835143246,239.29164856753778
2018-05-03 11:00:00+00:00,34904.0,35515.13471701229,-611.1347170122899
2018-05-03 12:00:00+00:00,34163.0,33812.347267637655,350.652732362345
2018-05-03 13:00:00+00:00,33715.0,33722.05773144644,-7.057731446438993
2018-05-03 14:00:00+00:00,33660.0,33650.66057284864,9.339427151360724
2018-05-03 15:00:00+00:00,33738.0,33723.85933671649,14.140663283513277
2018-05-03 16:00:00+00:00,36017.0,34368.879692533985,1648.1203074660152
2018-05-03 17:00:00+00:00,37131.0,36544.41116856176,586.5888314382391
2018-05-03 18:00:00+00:00,36192.0,37016.323023348385,-824.3230233483846
2018-05-03 19:00:00+00:00,33508.0,34519.03076479205,-1011.030764792049
2018-05-03 20:00:00+00:00,30346.0,31269.21573324231,-923.2157332423085
2018-05-03 21:00:00+00:00,26548.0,27610.02308368876,-1062.0230836887604
2018-05-03 22:00:00+00:00,24772.0,24980.114197005823,-208.11419700582337
2018-05-03 23:00:00+00:00,23642.0,23580.847804999416,61.15219500058447
2018-05-04 00:00:00+00:00,23244.0,23097.61161380789,146.38838619210946
2018-05-04 01:00:00+00:00,23138.0,23112.24194540039,25.75805459960975
2018-05-04 02:00:00+00:00,23626.0,23352.01177529481,273.9882247051901
2018-05-04 03:00:00+00:00,26035.0,25295.67792351963,739.32207648037
2018-05-04 04:00:00+00:00,29629.0,29000.983967593376,628.0160324066237
2018-05-04 05:00:00+00:00,31593.0,31550.52674540659,42.473254593409365
2018-05-04 06:00:00+00:00,32835.0,33426.61419605743,-591.6141960574314
2018-05-04 07:00:00+00:00,33051.0,33888.34622819944,-837.3462281994434
2018-05-04 08:00:00+00:00,32809.0,33670.92038473439,-861.9203847343888
2018-05-04 09:00:00+00:00,32699.0,32973.31572464332,-274.3157246433184
2018-05-04 10:00:00+00:00,32407.0,32494.376598111623,-87.37659811162303
2018-05-04 11:00:00+00:00,31444.0,31685.21728001649,-241.2172800164917
2018-05-04 12:00:00+00:00,30678.0,30689.928605414938,-11.92860541493792
2018-05-04 13:00:00+00:00,30396.0,30223.88460769238,172.1153923076199
2018-05-04 14:00:00+00:00,29929.0,30260.64109517937,-331.6410951793696
2018-05-04 15:00:00+00:00,29482.0,30000.785550075692,-518.7855500756923
2018-05-04 16:00:00+00:00,29549.0,29966.151420380455,-417.1514203804545
2018-05-04 17:00:00+00:00,31202.0,30505.414741541263,696.5852584587374
2018-05-04 18:00:00+00:00,33185.0,32137.70219259103,1047.2978074089697
2018-05-04 19:00:00+00:00,30762.0,31443.992542809225,-681.9925428092247
2018-05-04 20:00:00+00:00,28457.0,28195.04795880371,261.95204119629125
2018-05-04 21:00:00+00:00,26099.0,26528.200162594076,-429.20016259407566
2018-05-04 22:00:00+00:00,24450.0,24744.09407547591,-294.09407547591036
2018-05-04 23:00:00+00:00,23079.0,23379.78348489506,-300.7834848950588
2018-05-05 00:00:00+00:00,22503.0,22418.201515428584,84.79848457141634
2018-05-05 01:00:00+00:00,22163.0,22090.302106381794,72.69789361820585
2018-05-05 02:00:00+00:00,21933.0,22131.424368621287,-198.4243686212867
2018-05-05 03:00:00+00:00,22360.0,22305.573907534417,54.42609246558277
2018-05-05 04:00:00+00:00,22916.0,23024.495272162483,-108.49527216248316
2018-05-05 05:00:00+00:00,24870.0,23857.09385915788,1012.9061408421185
2018-05-05 06:00:00+00:00,27051.0,26968.458708504426,82.54129149557411
2018-05-05 07:00:00+00:00,28408.0,28586.861960894446,-178.86196089444638
2018-05-05 08:00:00+00:00,28673.0,29105.327090940365,-432.32709094036545
2018-05-05 09:00:00+00:00,28435.0,28755.929526837455,-320.92952683745534
2018-05-05 10:00:00+00:00,28397.0,28308.351017383575,88.6489826164252
2018-05-05 11:00:00+00:00,27736.0,28097.668238292383,-361.66823829238274
2018-05-05 12:00:00+00:00,26467.0,26827.228591497944,-360.22859149794385
2018-05-05 13:00:00+00:00,25651.0,25400.05624615462,250.94375384537852
2018-05-05 14:00:00+00:00,25166.0,25347.945360816797,-181.9453608167969
2018-05-05 15:00:00+00:00,24870.0,25133.551721460706,-263.5517214607062
2018-05-05 16:00:00+00:00,25055.0,25294.93509334578,-239.93509334577902
2018-05-05 17:00:00+00:00,25665.0,26112.593476636404,-447.5934766364044
2018-05-05 18:00:00+00:00,27547.0,26971.317794707902,575.6822052920979
2018-05-05 19:00:00+00:00,27152.0,27503.68833867976,-351.6883386797599
2018-05-05 20:00:00+00:00,25448.0,25454.781879445396,-6.781879445396044
2018-05-05 21:00:00+00:00,25136.0,24157.968674112064,978.031325887936
2018-05-05 22:00:00+00:00,23802.0,23663.765784783143,138.23421521685668
2018-05-05 23:00:00+00:00,22976.0,22530.592610253556,445.4073897464441
2018-05-06 00:00:00+00:00,22591.0,22303.17057645095,287.82942354905026
2018-05-06 01:00:00+00:00,22447.0,22348.806707566724,98.19329243327593
2018-05-06 02:00:00+00:00,22823.0,22404.419878926914,418.58012107308605
2018-05-06 03:00:00+00:00,24577.0,24086.65454331463,490.34545668536884
2018-05-06 04:00:00+00:00,27169.0,27187.13916961034,-18.139169610338286
2018-05-06 05:00:00+00:00,29491.0,29943.015320275248,-452.0153202752481
2018-05-06 06:00:00+00:00,30776.0,31125.733544485767,-349.7335444857672
2018-05-06 07:00:00+00:00,31424.0,31746.70088210664,-322.7008821066411
2018-05-06 08:00:00+00:00,32048.0,31947.936562048708,100.06343795129214
2018-05-06 09:00:00+00:00,19964.0,32330.21743556387,-12366.21743556387
2018-05-06 10:00:00+00:00,32090.0,20854.28232123032,11235.71767876968
2018-05-06 11:00:00+00:00,31028.0,32891.16749770319,-1863.167497703187
2018-05-06 12:00:00+00:00,30609.0,30230.20677027403,378.79322972596856
2018-05-06 13:00:00+00:00,30255.0,30330.78388335451,-75.78388335451018
2018-05-06 14:00:00+00:00,30232.0,30157.27741633125,74.7225836687503
2018-05-06 15:00:00+00:00,29679.0,30443.354457769634,-764.3544577696339
2018-05-06 16:00:00+00:00,29614.0,30254.71761059137,-640.7176105913713
2018-05-06 17:00:00+00:00,29944.0,30670.43175771117,-726.4317577111688
2018-05-06 18:00:00+00:00,30402.0,30837.97074481433,-435.9707448143308
2018-05-06 19:00:00+00:00,29344.0,30159.92948923392,-815.9294892339203
2018-05-06 20:00:00+00:00,26877.0,27577.284713720434,-700.2847137204335
2018-05-06 21:00:00+00:00,28100.0,25687.445301840104,2412.5546981598964
2018-05-06 22:00:00+00:00,26396.0,26298.147877771782,97.85212222821792
2018-05-06 23:00:00+00:00,25306.0,25006.85591989639,299.1440801036115
2018-05-07 00:00:00+00:00,24776.0,24555.803463938584,220.19653606141583
2018-05-07 01:00:00+00:00,24535.0,24512.58036866209,22.419631337910687
2018-05-07 02:00:00+00:00,24883.0,24792.658897907928,90.3411020920721
2018-05-07 03:00:00+00:00,26324.0,26084.505543186227,239.49445681377256
2018-05-07 04:00:00+00:00,28428.0,29146.61605709333,-718.6160570933316
2018-05-07 05:00:00+00:00,30654.0,30368.958254136156,285.04174586384397
2018-05-07 06:00:00+00:00,32757.0,31964.191731859937,792.8082681400629
2018-05-07 07:00:00+00:00,33818.0,33581.67026906488,236.32973093511828
2018-05-07 08:00:00+00:00,34561.0,34214.44336258781,346.5566374121918
2018-05-07 09:00:00+00:00,35386.0,34553.15236914765,832.8476308523532
2018-05-07 10:00:00+00:00,35699.0,35703.73355706426,-4.733557064260822
2018-05-07 11:00:00+00:00,35031.0,35110.76596174452,-79.76596174451697
2018-05-07 12:00:00+00:00,34206.0,33817.592831121336,388.4071688786644
2018-05-07 13:00:00+00:00,33887.0,33532.10385369524,354.8961463047599
2018-05-07 14:00:00+00:00,33815.0,33714.13243193226,100.86756806774065
2018-05-07 15:00:00+00:00,33419.0,33580.52309912282,-161.52309912282362
2018-05-07 16:00:00+00:00,33014.0,33280.87447264851,-266.87447264850925
2018-05-07 17:00:00+00:00,32418.0,33346.25629448154,-928.2562944815436
2018-05-07 18:00:00+00:00,32073.0,32696.072343592317,-623.0723435923173
2018-05-07 19:00:00+00:00,31556.0,30807.47043764333,748.5295623566708
2018-05-07 20:00:00+00:00,29356.0,29545.91842881204,-189.91842881204138
2018-05-07 21:00:00+00:00,28533.0,27431.14255181461,1101.8574481853902
2018-05-07 22:00:00+00:00,26831.0,26496.789530474027,334.21046952597317
2018-05-07 23:00:00+00:00,25326.0,25326.447775672932,-0.447775672932039
2018-05-08 00:00:00+00:00,24445.0,24495.609258382385,-50.60925838238472
2018-05-08 01:00:00+00:00,23708.0,24100.69326779844,-392.6932677984405
2018-05-08 02:00:00+00:00,23309.0,23730.80174435985,-421.801744359851
2018-05-08 03:00:00+00:00,23267.0,24208.596337651594,-941.5963376515938
2018-05-08 04:00:00+00:00,22708.0,24278.02946275814,-1570.0294627581388
2018-05-08 05:00:00+00:00,23471.0,23352.948189730978,118.0518102690221
2018-05-08 06:00:00+00:00,25219.0,25371.72628252685,-152.72628252685172
2018-05-08 07:00:00+00:00,26863.0,27128.41585617778,-265.41585617778037
2018-05-08 08:00:00+00:00,28368.0,28051.39329011287,316.60670988713173
2018-05-08 09:00:00+00:00,29402.0,28742.87605341616,659.1239465838407
2018-05-08 10:00:00+00:00,30512.0,29395.65576961544,1116.3442303845586
2018-05-08 11:00:00+00:00,31091.0,30179.230441450636,911.7695585493639
2018-05-08 12:00:00+00:00,30923.0,30467.83869659637,455.1613034036309
2018-05-08 13:00:00+00:00,30506.0,30377.38041849072,128.61958150927967
2018-05-08 14:00:00+00:00,30135.0,30122.618534585115,12.381465414884588
2018-05-08 15:00:00+00:00,29848.0,30082.594593973943,-234.59459397394312
2018-05-08 16:00:00+00:00,29787.0,30414.84441291913,-627.8444129191303
2018-05-08 17:00:00+00:00,29999.0,30680.10383946263,-681.1038394626303
2018-05-08 18:00:00+00:00,31250.0,30641.539911896012,608.4600881039878
2018-05-08 19:00:00+00:00,32002.0,30005.852458598736,1996.1475414012639
2018-05-08 20:00:00+00:00,30528.0,29317.66281944466,1210.3371805553397
2018-05-08 21:00:00+00:00,28006.0,27627.25822526715,378.7417747328509
2018-05-08 22:00:00+00:00,26591.0,25712.629934735414,878.3700652645857
2018-05-08 23:00:00+00:00,25526.0,24825.827272488234,700.1727275117664
2018-05-09 00:00:00+00:00,25113.0,24592.44499138405,520.5550086159492
2018-05-09 01:00:00+00:00,24767.0,24794.883090549658,-27.883090549657936
2018-05-09 02:00:00+00:00,25049.0,24739.50572997564,309.49427002435914
2018-05-09 03:00:00+00:00,26996.0,26169.801646560416,826.198353439584
2018-05-09 04:00:00+00:00,29471.0,29609.10523938695,-138.10523938695042
2018-05-09 05:00:00+00:00,31160.0,31376.72834007127,-216.72834007126949
2018-05-09 06:00:00+00:00,33056.0,33050.38705447574,5.612945524262614
2018-05-09 07:00:00+00:00,34208.0,34446.14928632099,-238.14928632099327
2018-05-09 08:00:00+00:00,34978.0,34790.45287862218,187.5471213778219
2018-05-09 09:00:00+00:00,35601.0,35359.92912703608,241.07087296392274
2018-05-09 10:00:00+00:00,35998.0,35729.636372804,268.36362719599856
2018-05-09 11:00:00+00:00,35190.0,35790.66171275575,-600.6617127557474
2018-05-09 12:00:00+00:00,34592.0,34219.26012193902,372.7398780609801
2018-05-09 13:00:00+00:00,34392.0,34213.47934542699,178.5206545730107
2018-05-09 14:00:00+00:00,34133.0,34313.2171865516,-180.2171865515993
2018-05-09 15:00:00+00:00,33315.0,34123.793240284926,-808.7932402849256
2018-05-09 16:00:00+00:00,32587.0,33572.65397340299,-985.6539734029866
2018-05-09 17:00:00+00:00,32921.0,33171.21140483659,-250.2114048365911
2018-05-09 18:00:00+00:00,33752.0,33596.422225400296,155.57777459970384
2018-05-09 19:00:00+00:00,31260.0,32582.744520343982,-1322.744520343982
2018-05-09 20:00:00+00:00,28883.0,28955.815722583753,-72.81572258375309
2018-05-09 21:00:00+00:00,25691.0,26886.758963182052,-1195.758963182052
2018-05-09 22:00:00+00:00,24482.0,24123.493049252367,358.5069507476328
2018-05-09 23:00:00+00:00,23506.0,23267.68788196495,238.31211803504993
2018-05-10 00:00:00+00:00,23203.0,22995.915141712016,207.0848582879844
2018-05-10 01:00:00+00:00,23149.0,23042.565900885515,106.43409911448543
2018-05-10 02:00:00+00:00,23387.0,23290.572863423935,96.4271365760651
2018-05-10 03:00:00+00:00,25439.0,25047.09386148034,391.90613851965827
2018-05-10 04:00:00+00:00,28856.0,28032.21650338396,823.7834966160408
2018-05-10 05:00:00+00:00,30155.0,30855.466537104872,-700.4665371048723
2018-05-10 06:00:00+00:00,31058.0,31740.160744111585,-682.1607441115848
2018-05-10 07:00:00+00:00,31600.0,32086.90822478035,-486.908224780349
2018-05-10 08:00:00+00:00,32212.0,32307.174102227826,-95.17410222782564
2018-05-10 09:00:00+00:00,32845.0,32596.89494024432,248.10505975567867
2018-05-10 10:00:00+00:00,32841.0,33039.56532603098,-198.5653260309773
2018-05-10 11:00:00+00:00,31849.0,32182.76067693727,-333.7606769372687
2018-05-10 12:00:00+00:00,31119.0,31114.255653295786,4.744346704213967
2018-05-10 13:00:00+00:00,30858.0,30578.952842058035,279.04715794196454
2018-05-10 14:00:00+00:00,30713.0,30718.778164537183,-5.778164537183329
2018-05-10 15:00:00+00:00,30238.0,30958.284255952807,-720.2842559528071
